# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=100,gain=60,cFreq=3406100000.0,PW=0.00030000000000000003,T=20,bw=1000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"warning","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-03 04:11:55.161319,51,1400,600,1,0,0,0,0.00857,0.0133,0,0,1,4usec,33usec,564.0,29kbps,22kbps,4.5ms,4.5ms,4ms,0x4601,551.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,12,29kbps,11,0,0%,62,104,0.004,28.6,-1.2,1,25,23kbps,5,2,28%,112,3.91k,5,0,0,1,0,0,246ns,n/a,3,4.5ms,4.5ms,4.43ms,n/a,n/a,4ms,,0,4601,-105.0,-11.0,18.5,,,,,
2025-06-03 04:11:56.161373,51,1400,600,0,0,0,2,0.0107,0.167,0,0,1,8usec,29usec,644.11,17kbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,13,1.0,22,18kbps,12,4,25%,0,30,,31.4,-1.4,1,27,1.6Mbps,99,1,1%,1721,2.01k,0,0,0,0,0,0,350ns,n/a,-1,4.49ms,4.5ms,4.49ms,4.25ms,4.5ms,4ms,-0.29600006,0,4601,-105.0,-11.0,17.5,6.0,5.45,45.7,0.0,402.0
2025-06-03 04:11:57.161249,51,1400,600,0,0,25,2,0.526,0.167,0,0,1,11usec,37usec,728.16,22Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,11,1.0,20,22Mbps,712,15,2%,185k,35452,0.50799704,32.4,-1.4,1,27,1.6Mbps,100,0,0%,1692,2.01k,0,0,0,0,0,0,150ns,n/a,-1,4.49ms,4.5ms,4.45ms,4.06ms,4.5ms,3.96ms,-0.29600006,0,4601,-106.0,-11.0,18.0,6.0,5.38,45.1,0.0,652.0
2025-06-03 04:11:58.161308,51,1400,600,0,0,49,0,1,0.113,0,0,1,13usec,41usec,848.3,43Mbps,551kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,43Mbps,1263,137,9%,437k,69094,,33.2,-0.2,1,27,552kbps,68,0,0%,570,0,28,0,0,0,0,0,143ns,n/a,2,4.45ms,4.5ms,4.19ms,4.01ms,4.5ms,3.95ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,5.38,45.1,0.0,902.0
2025-06-03 04:11:59.161310,51,1400,600,0,0,49,0,1,0.105,0,0,1,13usec,43usec,876.14,44Mbps,445kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,44Mbps,1299,101,7%,669k,69143,0.71896666,33.3,ovl,1,27,446kbps,63,0,0%,460,276,25,0,0,0,0,0,152ns,n/a,2,4.46ms,4.5ms,4.23ms,4.02ms,4.5ms,3.95ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,5.25,44.0,0.0,1.12
2025-06-03 04:12:00.161391,51,1400,600,0,0,49,0,1,0.105,0,0,1,13usec,37usec,1001.3,43Mbps,445kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,43Mbps,1261,139,9%,866k,69122,0.60595155,33.3,ovl,1,27,445kbps,63,0,0%,459,1.45k,26,0,0,0,0,0,159ns,n/a,2,4.42ms,4.5ms,4.25ms,4.02ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,19.0,6.0,5.0,41.9,0.0,1.36
2025-06-03 04:12:01.161293,51,1400,600,0,0,49,0,1,0.115,0,0,1,13usec,44usec,145.6,43Mbps,480kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,43Mbps,1259,141,10%,1.25M,69142,0.4759364,33.2,ovl,1,27,480kbps,69,0,0%,495,0,25,0,0,0,0,0,228ns,n/a,2,4.44ms,4.5ms,4.14ms,4.01ms,4.5ms,3.95ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.75,39.8,0.0,1.6
2025-06-03 04:12:02.161243,51,1400,600,0,0,49,0,1,0.102,0,0,1,15usec,306usec,206.13,39Mbps,417kbps,4.5ms,4.5ms,5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,5ms,,,,4601,1,12,1.0,21,39Mbps,1223,177,12%,1.5M,69132,0.1069302,32.3,-0.1,1,27,418kbps,61,0,0%,431,0,29,16,14,3,0,0,364ns,n/a,1,4.46ms,4.5ms,4.28ms,4.02ms,4.5ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,19.0,6.0,4.62,38.8,0.0,1.84
2025-06-03 04:12:03.161183,51,1400,600,0,0,49,0,1,0.108,0,0,1,13usec,36usec,325.6,44Mbps,468kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,22,44Mbps,1307,93,6%,1.7M,69163,,32.0,-0.1,1,27,468kbps,65,0,0%,483,74,26,0,0,0,0,0,384ns,n/a,2,4.47ms,4.5ms,4.32ms,4.06ms,4.5ms,3.95ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,3.88,32.5,0.0,2.04
2025-06-03 04:12:04.161114,51,1400,600,0,0,49,0,1,0.095,0,0,1,13usec,36usec,430.5,38Mbps,388kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,11,1.0,21,38Mbps,1231,169,12%,2M,69143,0.7709024,32.0,-0.0,1,27,389kbps,57,0,0%,401,0,42,0,0,0,0,0,367ns,n/a,1,4.45ms,4.5ms,4.28ms,4.02ms,4.5ms,3.95ms,-0.29600006,0,4601,-105.0,-11.0,19.0,6.0,4.0,33.6,0.0,2.22
2025-06-03 04:12:05.161176,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,43usec,487.16,35Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,20,35Mbps,1199,201,14%,2.03M,69114,0.9638879,32.9,ovl,1,27,346kbps,51,0,0%,357,0,49,0,0,0,0,0,174ns,n/a,1,4.47ms,4.5ms,4.29ms,4ms,4ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,17.5,6.0,4.5,37.7,0.0,2.34
2025-06-03 04:12:06.161223,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,39usec,634.16,37Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,37Mbps,1199,201,14%,2.32M,69163,1.1589333,33.1,ovl,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,149ns,n/a,1,4.46ms,4.5ms,4.25ms,4.01ms,4.5ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.25,35.7,0.0,2.36
2025-06-03 04:12:07.161123,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,710.16,37Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,37Mbps,1200,200,14%,2.18M,69184,1.3619905,33.0,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,143ns,n/a,1,4.45ms,4.5ms,4.23ms,4ms,4ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,18.5,6.0,4.12,34.6,0.0,2.36
2025-06-03 04:12:08.161150,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,39usec,813.15,38Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,38Mbps,1194,206,14%,2.13M,69174,1.5060477,33.1,ovl,1,27,339kbps,50,0,0%,350,0,50,2,0,0,0,0,151ns,n/a,1,4.44ms,4.5ms,4.32ms,4.05ms,4.5ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,18.5,6.0,4.25,35.7,0.0,2.36
2025-06-03 04:12:09.161067,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,33usec,902.15,37Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,37Mbps,1119,281,20%,2.08M,69104,0.97005844,33.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,170ns,n/a,1,4.46ms,4.5ms,4.27ms,4.03ms,4.5ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.25,35.7,0.0,2.36
2025-06-03 04:12:10.161147,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,40usec,986.16,37Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,11,1.0,21,37Mbps,1200,200,14%,2.23M,69142,1.1731063,32.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,371ns,n/a,1,4.49ms,4.5ms,4.31ms,4.04ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.25,35.7,0.0,2.36
2025-06-03 04:12:11.161088,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,40usec,31.16,37Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,11,1.0,21,37Mbps,1200,200,14%,2.22M,69184,1.3771635,32.0,ovl,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,380ns,n/a,1,4.45ms,4.5ms,4.25ms,4.03ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.25,35.7,0.0,2.36
2025-06-03 04:12:12.161068,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,35usec,150.15,37Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,21,37Mbps,1182,218,15%,2.18M,69132,1.3692213,32.2,ovl,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,363ns,n/a,1,4.49ms,4.5ms,4.28ms,4.02ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,17.0,6.0,4.5,37.7,0.0,2.36
2025-06-03 04:12:13.161067,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,45usec,314.13,38Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,22,38Mbps,1145,255,18%,2.12M,69135,0.994213,32.9,ovl,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,190ns,n/a,1,4.45ms,4.5ms,4.23ms,4.02ms,4.5ms,3.94ms,-0.29600006,0,4601,-105.0,-11.0,18.0,6.0,4.12,34.6,0.0,2.36
2025-06-03 04:12:14.160967,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,36usec,335.3,38Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,21,38Mbps,1182,218,15%,2.24M,69163,1.0182067,32.9,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,145ns,n/a,1,4.43ms,4.5ms,4.24ms,4.04ms,4.5ms,3.93ms,-0.29600006,0,4601,-105.0,-11.0,17.5,6.0,4.25,35.7,0.0,2.36
