# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=350,gain=60,cFreq=3413100000.0,PW=5e-05,T=20,bw=1000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"warning","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-03 12:22:00.672033,51,1400,600,1,0,0,0,0.01,0.0133,0,0,1,4usec,47usec,564.15,30kbps,54kbps,4.5ms,4.5ms,4ms,0x4601,551.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,10,30kbps,12,1,7%,157,111,0.004,27.4,-1.2,1,25,55kbps,6,1,14%,112,2.01k,5,1,0,1,0,0,281ns,n/a,-5,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms,,0,4601,-109.0,-11.0,14.5,,,,,
2025-06-03 12:22:01.672154,51,1400,600,0,0,0,2,0.005,0.167,0,0,1,8usec,35usec,609.5,10kbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,13,1.0,22,11kbps,7,1,12%,0,14,2.3283064e-10,31.5,-1.2,1,27,1.6Mbps,100,0,0%,1689,2.01k,0,0,0,0,0,0,385ns,n/a,-2,4.5ms,4.5ms,4.5ms,4.2ms,4.5ms,4ms,-0.09800001,0,4601,-105.0,-10.5,18.0,6.0,5.45,45.7,0.0,644.0
2025-06-03 12:22:02.672002,51,1400,600,0,0,21,2,0.457,0.167,0,0,1,11usec,43usec,761.3,19Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,11,1.0,20,19Mbps,621,10,1%,431k,30755,0.45999762,32.2,-1.3,1,27,1.6Mbps,100,0,0%,1692,2.01k,0,0,0,0,0,0,194ns,n/a,-2,4.5ms,4.5ms,4.47ms,4.09ms,4.5ms,3.96ms,-0.09800001,0,4601,-106.0,-11.0,17.5,6.0,5.38,45.1,0.0,902.0
2025-06-03 12:22:03.672077,51,1400,600,0,0,49,0,1,0.112,0,0,1,13usec,52usec,866.16,43Mbps,549kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,43Mbps,1289,111,7%,700k,69073,0.6279824,33.1,-0.2,1,27,549kbps,67,0,0%,567,0,24,0,0,0,0,0,142ns,n/a,1,4.44ms,4.5ms,4.25ms,4.01ms,4.5ms,3.95ms,-0.09800001,0,4601,-105.0,-10.5,18.0,6.0,5.38,45.1,0.0,1.12
2025-06-03 12:22:04.671907,51,1400,600,0,0,49,0,1,0.112,0,0,1,13usec,48usec,930.6,42Mbps,476kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,22,42Mbps,1246,154,11%,919k,69132,0.3749674,33.1,ovl,1,27,476kbps,67,0,0%,491,0,24,0,0,0,0,0,149ns,n/a,1,4.43ms,4.5ms,4.19ms,4.02ms,4.5ms,3.95ms,-0.09800001,0,4601,-105.0,-10.5,18.5,6.0,5.25,44.0,0.0,1.37
2025-06-03 12:22:05.671909,51,1400,600,0,0,49,0,1,0.11,0,0,1,13usec,39usec,4.15,44Mbps,449kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,44Mbps,1300,100,7%,1.12M,69133,0.651952,33.1,ovl,1,27,450kbps,66,0,0%,464,276,28,0,0,0,0,0,157ns,n/a,1,4.48ms,4.5ms,4.2ms,4.02ms,4.5ms,3.95ms,-0.09800001,0,4601,-105.0,-11.0,18.0,6.0,4.62,38.8,0.0,1.59
2025-06-03 12:22:06.671990,51,1400,600,0,0,49,0,1,0.107,0,0,1,13usec,38usec,128.1,42Mbps,443kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,42Mbps,1241,159,11%,1.51M,69112,0.37993717,32.9,ovl,1,27,444kbps,64,0,0%,458,0,27,1,1,0,0,0,187ns,n/a,1,4.45ms,4.5ms,4.15ms,4.01ms,4.5ms,3.94ms,-0.09800001,0,4601,-105.0,-10.5,18.0,6.0,5.25,44.0,146.0,1.2
2025-06-03 12:22:07.671877,51,1400,600,0,0,49,0,1,0.11,0,0,1,14usec,59usec,207.11,41Mbps,455kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,21,41Mbps,1265,135,9%,1.23M,69102,0.35292986,30.7,-1.1,1,27,456kbps,62,4,6%,546,1.45k,27,13,10,2,1,0,346ns,n/a,-3,4.42ms,4.5ms,4.28ms,4.04ms,4.5ms,3.95ms,,0,4601,-105.0,-11.0,18.0,6.0,4.38,36.7,0.0,1.32
2025-06-03 12:22:08.671917,51,1400,600,0,0,49,1,1,0.128,0,0,1,13usec,42usec,279.14,43Mbps,634kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,22,43Mbps,1295,105,7%,1.25M,69121,,29.6,-1.0,1,27,635kbps,66,11,14%,963,0,20,0,0,0,0,0,374ns,n/a,0,4.49ms,4.5ms,4.35ms,4.03ms,4.5ms,3.94ms,-1.578,0,4601,-105.0,-11.0,18.0,6.0,3.5,29.4,0.0,1.42
2025-06-03 12:22:09.671842,51,1400,600,0,0,49,0,1,0.107,0,0,1,13usec,42usec,385.11,34Mbps,361kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,10,1.0,18,34Mbps,1261,139,9%,1.34M,69154,0.49689978,28.7,ovl,1,27,361kbps,53,11,17%,450,0,44,0,0,0,0,0,289ns,n/a,0,4.43ms,4.5ms,4.22ms,4.01ms,4.5ms,3.95ms,-2.6669998,0,4601,-105.0,-11.0,17.5,6.0,3.38,28.3,0.0,1.51
2025-06-03 12:22:10.671851,51,1400,600,0,0,49,0,1,0.108,0,0,1,13usec,34usec,485.16,31Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,9,1.0,16,31Mbps,1295,105,7%,1.45M,69156,0.6968847,28.1,ovl,1,27,339kbps,50,15,23%,455,0,50,0,0,0,0,0,148ns,n/a,0,4.44ms,4.5ms,4.26ms,4.02ms,4.5ms,3.95ms,-4.1519995,0,4601,-106.0,-11.0,18.0,6.0,3.38,28.3,0.0,1.57
2025-06-03 12:22:11.671762,51,1400,600,0,0,49,0,1,0.11,0,0,1,13usec,42usec,587.6,29Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,16,29Mbps,1255,145,10%,1.56M,69164,0.5028699,29.6,ovl,1,27,332kbps,49,16,24%,462,0,49,0,0,0,0,0,149ns,n/a,0,4.47ms,4.5ms,4.28ms,4.02ms,4.5ms,3.95ms,,0,4601,-106.0,-11.0,17.5,6.0,3.5,29.4,0.0,1.62
2025-06-03 12:22:12.671761,51,1400,600,0,0,49,0,1,0.115,0,0,1,13usec,38usec,678.16,30Mbps,436kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,8,1.0,15,30Mbps,1342,58,4%,1.56M,69154,1.1748815,32.5,ovl,1,27,436kbps,63,7,10%,492,0,34,0,0,0,0,0,147ns,n/a,0,4.47ms,4.5ms,4.27ms,4.02ms,4.5ms,3.95ms,-5,0,4601,-106.0,-11.0,18.0,6.0,3.5,29.4,0.0,1.66
2025-06-03 12:22:13.671862,51,1400,600,0,0,49,0,1,0.11,0,0,1,13usec,75usec,775.16,31Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,17,31Mbps,1249,151,10%,1.64M,69072,0.92191416,32.8,ovl,1,27,332kbps,49,16,24%,462,0,50,0,0,0,0,0,153ns,n/a,0,4.46ms,4.5ms,4.27ms,4.02ms,4.5ms,3.94ms,,0,4601,-106.0,-11.0,17.5,6.0,3.25,27.3,0.0,1.68
2025-06-03 12:22:14.671801,51,1400,600,0,0,49,0,1,0.108,0,0,1,13usec,38usec,935.16,30Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,16,30Mbps,1233,167,11%,1.66M,69153,0.5078996,32.9,ovl,1,27,346kbps,51,15,22%,455,0,49,0,0,0,0,0,160ns,n/a,0,4.47ms,4.5ms,4.32ms,4.02ms,4.5ms,3.95ms,-5,0,4601,-106.0,-11.0,18.0,6.0,3.25,27.3,0.0,1.69
2025-06-03 12:22:15.671830,51,1400,600,0,0,49,0,1,0.103,0,0,1,13usec,35usec,985.3,29Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,9,1.0,15,29Mbps,1273,127,9%,1.67M,69184,0.48988467,32.1,ovl,1,27,339kbps,50,12,19%,434,0,49,0,0,0,0,0,317ns,n/a,0,4.45ms,4.5ms,4.28ms,4.02ms,4.5ms,3.95ms,-5,0,4601,-106.0,-11.0,17.0,6.0,3.38,28.3,0.0,1.69
2025-06-03 12:22:16.671757,51,1400,600,0,0,49,0,1,0.103,0,0,1,13usec,38usec,66.1,29Mbps,325kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,9,1.0,15,29Mbps,1275,125,8%,1.7M,69174,0.49186975,31.9,ovl,1,27,326kbps,48,13,21%,434,0,47,0,0,0,0,0,381ns,n/a,0,4.47ms,4.5ms,4.34ms,4.02ms,4.5ms,3.94ms,,0,4601,-106.0,-11.0,18.0,6.0,3.38,28.3,0.0,1.69
2025-06-03 12:22:17.671663,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,39usec,192.16,29Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,9,1.0,15,29Mbps,1276,124,8%,1.56M,69103,0.50185484,31.7,ovl,1,27,346kbps,51,3,5%,371,0,50,0,0,0,0,0,388ns,n/a,0,4.47ms,4.5ms,4.29ms,4.01ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,18.0,6.0,3.38,28.3,0.0,1.69
2025-06-03 12:22:18.671694,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,38usec,247.5,30Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,9,1.0,16,30Mbps,1267,133,9%,1.73M,69082,0.42583996,32.6,ovl,1,27,339kbps,50,0,0%,350,0,48,0,1,0,0,0,193ns,n/a,0,4.43ms,4.5ms,4.2ms,4.03ms,4.5ms,3.94ms,-5,0,4601,-106.0,-11.0,18.0,6.0,3.12,26.2,0.0,1.7
2025-06-03 12:22:19.671695,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,36usec,369.13,29Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,9,1.0,15,29Mbps,1281,119,8%,1.73M,69164,0.486825,32.8,ovl,1,27,339kbps,50,0,0%,350,0,48,0,0,0,0,0,143ns,n/a,0,4.45ms,4.5ms,4.24ms,4.01ms,4.5ms,3.93ms,-5,0,4601,-106.0,-11.0,17.0,6.0,3.5,29.4,0.0,1.71
