# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=50,gain=60,cFreq=3414100000.0,PW=5e-05,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,max_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,max_pucch_harq_delay,total_dl_brate,total_ul_brate,max_ce_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_max_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_max_pucch_harq_delay,ue_total_dl_brate,ue_total_ul_brate,ue_max_ce_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-05 22:03:39.508958,51,1400,600,0,0,49,0,1,0.107,0,0,1,13usec,37usec,188.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,4.5ms,47Mbps,459kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,47Mbps,1295,105,7%,345k,69122,0.52999365,32.3,-0.1,1,27,459kbps,64,0,0%,474,0,30,0,0,0,0,0,202ns,n/a,0,4.47ms,4.5ms,4.25ms,4.5ms,4ms,4ms,3.95ms,4.5ms,,,,0,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,845.0
2025-06-05 22:03:40.508943,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,38usec,336.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,46Mbps,413kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,46Mbps,1263,137,9%,522k,69062,0.371987,32.5,-0.1,1,27,413kbps,59,0,0%,426,384,32,0,0,0,0,0,141ns,n/a,0,4.46ms,4.5ms,4.25ms,4.5ms,4.01ms,4.5ms,3.94ms,4ms,,,,0,0,4601,-104.0,-10.5,18.0,6.0,5.25,44.0,0.0,875.0
2025-06-05 22:03:41.508903,51,1400,600,0,0,49,0,1,0.108,0,0,1,13usec,40usec,434.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,5ms,47Mbps,458kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,47Mbps,1295,105,7%,375k,69174,,32.6,-0.1,1,27,459kbps,65,0,0%,473,0,31,0,0,0,0,0,146ns,n/a,0,4.45ms,4.5ms,4.23ms,4.5ms,4ms,4ms,3.96ms,5ms,,,,0,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,878.0
2025-06-05 22:03:42.508923,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,39usec,497.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,46Mbps,359kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,46Mbps,1223,177,12%,546k,69049,0.07796759,32.4,ovl,1,27,360kbps,53,0,0%,371,0,44,0,0,0,0,0,154ns,n/a,0,4.45ms,4.5ms,4.25ms,4.5ms,4.02ms,4.5ms,3.94ms,4.5ms,,,,0,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1.09
2025-06-05 22:03:43.510090,51,1393,598,0,6,49,0,1,0.105,0,0,1,14usec,250usec,643.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,16ms,,4.5ms,43Mbps,440kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,43Mbps,1201,185,13%,926k,68788,,32.4,-0.1,1,27,440kbps,62,0,0%,461,535,27,24,17,3,0,0,152ns,n/a,0,4.48ms,4.5ms,4.27ms,4.5ms,4.45ms,16ms,3.93ms,4.5ms,,,,0,0,4601,-121.0,-19.0,-3.5,6.0,5.38,45.1,0.0,1.33
2025-06-05 22:03:44.508890,51,1399,600,0,0,49,0,1,0.12,0,0,1,13usec,40usec,755.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,41Mbps,517kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,21,41Mbps,1268,131,9%,1.13M,69102,-0.21603474,30.2,-1.7,1,27,517kbps,71,2,2%,541,745,26,3,1,1,2,0,289ns,n/a,0,4.48ms,4.5ms,4.22ms,4.5ms,3.99ms,4.5ms,3.92ms,4.5ms,,,,-0.19800003,0,4601,-105.0,-10.5,18.5,6.0,5.25,44.0,0.0,1.59
2025-06-05 22:03:45.508986,51,1400,600,0,0,49,0,1,0.105,0,0,1,13usec,40usec,829.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,43Mbps,436kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,14,1.0,23,43Mbps,1249,151,10%,1.36M,69048,-0.44904047,31.7,-0.0,1,27,436kbps,63,0,0%,450,0,30,0,1,0,0,0,383ns,n/a,0,4.47ms,4.5ms,4.27ms,4.5ms,4.04ms,4.5ms,3.94ms,4.5ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.5,6.0,5.0,41.9,0.0,1.84
2025-06-05 22:03:46.509011,51,1400,600,0,0,49,0,1,0.11,0,0,1,13usec,35usec,899.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,45Mbps,451kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,22,45Mbps,1318,82,5%,1.74M,69090,-0.0040478893,31.5,-0.0,1,27,452kbps,66,0,0%,466,0,33,0,0,0,0,0,387ns,n/a,0,4.48ms,4.5ms,4.23ms,4.5ms,4.02ms,4.5ms,3.94ms,4ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.5,6.0,5.0,41.9,0.0,2.1
2025-06-05 22:03:47.508898,51,1400,600,0,0,49,0,1,0.108,0,0,1,13usec,34usec,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,44Mbps,442kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,44Mbps,1275,125,8%,1.91M,69010,,32.4,-0.0,1,27,443kbps,65,0,0%,457,0,33,0,0,0,0,0,187ns,n/a,0,4.5ms,4.5ms,4.25ms,4.5ms,4.01ms,4.5ms,3.94ms,4.5ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.5,6.0,5.5,46.1,0.0,2.37
2025-06-05 22:03:48.508986,51,1400,600,0,0,49,0,1,0.0967,0,0,1,13usec,70usec,133.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,45Mbps,395kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,45Mbps,1274,126,9%,2.32M,69174,-0.036065217,32.6,-0.0,1,27,395kbps,58,0,0%,408,0,37,0,0,0,0,0,141ns,n/a,0,4.48ms,4.5ms,4.22ms,4.5ms,4.01ms,4.5ms,3.93ms,4ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.5,6.0,5.0,46.9,0.0,2.39
2025-06-05 22:03:49.508899,51,1400,600,0,0,49,0,1,0.1,0,0,1,12usec,38usec,187.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,4ms,49Mbps,412kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,49Mbps,1346,54,3%,2.31M,69062,,32.5,-0.0,1,27,413kbps,60,0,0%,426,0,36,0,0,0,0,0,144ns,n/a,0,4.47ms,4.5ms,4.21ms,4.5ms,4ms,4ms,3.93ms,4ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-05 22:03:50.508896,51,1400,600,0,0,42,0,0.86,0.085,0,0,1,12usec,37usec,300.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,42Mbps,346kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,42Mbps,1130,83,6%,0,59045,0.95691293,32.7,-0.0,1,27,346kbps,51,0,0%,357,0,39,0,0,0,0,0,152ns,n/a,1,4.45ms,4.5ms,4.23ms,4.5ms,4.01ms,4.5ms,3.94ms,4.5ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-05 22:03:51.508846,51,1400,600,0,0,0,0,0.00143,0.00333,0,0,1,8usec,28usec,436.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,4ms,3.0kbps,9.0kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,3.3kbps,2,0,0%,0,4,0.9589129,33.7,ovl,1,27,9.7kbps,2,0,0%,10,0,2,0,0,0,0,0,157ns,n/a,1,4.5ms,4.5ms,4.25ms,4.5ms,n/a,n/a,4ms,4ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-05 22:03:52.508867,51,1400,600,0,0,0,0,0.00143,0.00333,0,0,1,8usec,29usec,480.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,4ms,2.0kbps,9.0kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,9,1.0,16,2.1kbps,2,0,0%,0,4,0.9609129,33.3,ovl,1,27,9.7kbps,2,0,0%,10,0,2,0,0,0,0,0,171ns,n/a,1,4.5ms,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms,4ms,,,,-0.19800003,0,4601,-108.0,-10.5,15.5,,,,,
