# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=350,gain=60,cFreq=3410100000.0,PW=0.00030000000000000003,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-05 18:08:26.999804,51,1400,600,1,0,0,0,0.00929,0.0133,0,0,1,4usec,34usec,562.16,31kbps,54kbps,4.5ms,4.5ms,4ms,4ms,0x4601,551.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4601,1,11,1.0,12,31kbps,12,0,0%,3,111,0.004,27.5,-1.7,1,25,55kbps,6,1,14%,112,2.01k,5,0,0,1,0,0,260ns,n/a,-6,4.5ms,4.5ms,4.29ms,4ms,3.95ms,,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-05 18:08:27.999529,51,1400,600,0,0,0,2,0.00286,0.167,0,0,1,8usec,36usec,660.3,8.0kbps,1.6Mbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4601,1,13,1.0,23,8.0kbps,5,0,0%,0,8,0.008,31.1,-2.7,1,27,1.6Mbps,100,0,0%,1689,2.01k,0,0,0,0,0,0,380ns,n/a,-3,4.5ms,4.5ms,4.48ms,4ms,4ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.45,45.7,0.0,728.0
2025-06-05 18:08:28.999699,51,1400,600,0,0,18,2,0.394,0.167,0,0,1,11usec,50usec,764.3,16Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,11,1.0,21,16Mbps,527,15,2%,505k,26426,0.3639989,31.6,-2.7,1,27,1.6Mbps,100,0,0%,1692,2.01k,0,0,0,0,0,0,286ns,n/a,-3,4.5ms,4.5ms,4.47ms,4.05ms,3.95ms,-0.09800001,0,4601,-105.0,-10.5,18.0,6.0,5.38,45.1,0.0,1002.0
2025-06-05 18:08:29.999657,51,1400,600,0,0,49,0,1,0.113,0,0,1,13usec,36usec,830.6,45Mbps,557kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,23,45Mbps,1270,130,9%,767k,69132,0.35398945,32.3,-0.4,1,27,557kbps,67,0,0%,583,276,29,0,0,0,0,0,139ns,n/a,0,4.46ms,4.5ms,4.27ms,4.02ms,3.95ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1012.0
2025-06-05 18:08:30.999595,51,1400,600,0,0,49,0,1,0.0917,0,0,1,13usec,39usec,919.15,48Mbps,388kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,23,48Mbps,1327,73,5%,657k,69059,0.9099741,32.3,-0.0,1,27,389kbps,56,0,0%,394,102,38,0,0,0,0,0,144ns,n/a,0,4.47ms,4.5ms,4.26ms,4.02ms,3.95ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1012.0
2025-06-05 18:08:31.999669,51,1400,600,0,0,49,0,1,0.102,0,0,1,13usec,48usec,1018.3,46Mbps,415kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,12,1.0,23,46Mbps,1281,119,8%,750k,69143,1.0179807,32.4,-0.0,1,27,416kbps,61,0,0%,429,0,31,0,0,0,0,0,151ns,n/a,0,4.45ms,4.5ms,4.16ms,4.01ms,3.95ms,-0.09800001,0,4601,-104.0,-10.5,19.0,6.0,5.25,44.0,0.0,1.04
2025-06-05 18:08:32.999484,51,1400,600,0,0,49,0,1,0.0983,0,0,1,12usec,34usec,52.3,47Mbps,409kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,24,47Mbps,1266,134,9%,787k,69090,,32.3,-0.0,1,27,409kbps,59,0,0%,422,0,36,0,0,0,0,0,158ns,n/a,0,4.47ms,4.5ms,4.22ms,4.03ms,3.94ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1.23
2025-06-05 18:08:33.999532,51,1400,600,0,0,49,0,1,0.0967,0,0,1,14usec,280usec,214.15,46Mbps,390kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,12,1.0,23,46Mbps,1271,129,9%,853k,69114,,31.7,-0.0,1,27,391kbps,57,1,1%,410,0,35,4,2,0,0,0,218ns,n/a,0,4.47ms,4.5ms,4.3ms,4.03ms,3.95ms,-0.19700003,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1.42
2025-06-05 18:08:34.999618,51,1399,600,0,0,49,0,1,0.103,0,0,1,13usec,43usec,319.6,45Mbps,425kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,12,1.0,23,45Mbps,1269,130,9%,1.11M,69022,,31.2,-0.0,1,27,426kbps,62,0,0%,439,0,33,0,0,0,0,0,377ns,n/a,0,4.47ms,4.5ms,4.31ms,4.04ms,3.94ms,-0.19700003,0,4601,-104.0,-10.5,18.0,6.0,3.88,32.5,0.0,1.57
2025-06-05 18:08:35.999429,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,39usec,379.3,40Mbps,354kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,12,1.0,22,40Mbps,1181,219,15%,1.46M,69011,0.03399358,31.2,-0.0,1,27,355kbps,52,1,1%,373,0,45,18,0,0,0,0,384ns,n/a,0,4.49ms,4.5ms,4.29ms,4.02ms,3.94ms,-0.29600003,0,4601,-104.0,-10.5,18.5,6.0,1.25,10.5,0.0,1.64
2025-06-05 18:08:36.999499,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,42usec,519.13,18Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,7,1.0,10,18Mbps,1242,158,11%,1.69M,69095,-0.2900172,31.6,ovl,1,27,339kbps,50,0,0%,350,0,50,46,0,0,0,0,297ns,n/a,0,4.47ms,4.5ms,4.3ms,4.01ms,3.94ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.5,12.6,0.0,1.72
2025-06-05 18:08:37.999351,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,33usec,552.6,13Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,5,1.0,6,13Mbps,1310,90,6%,1.74M,69144,0.0659826,32.2,ovl,1,27,339kbps,50,0,0%,350,0,50,48,0,0,0,0,160ns,n/a,0,4.46ms,4.5ms,4.26ms,4.05ms,3.94ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.5,12.6,0.0,1.8
2025-06-05 18:08:38.999397,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,41usec,747.16,14Mbps,359kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,5,1.0,7,14Mbps,1301,99,7%,1.83M,69124,0.33197892,32.3,ovl,1,27,360kbps,53,0,0%,371,0,47,49,0,0,0,0,138ns,n/a,0,4.47ms,4.5ms,4.24ms,4.02ms,3.94ms,-0.29600003,0,4601,-105.0,-10.5,18.5,6.0,1.62,13.6,0.0,1.88
2025-06-05 18:08:39.999375,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,47usec,781.3,14Mbps,339kbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4601,1,5,1.0,7,14Mbps,1291,109,7%,1.95M,69114,0.49896377,32.1,ovl,1,27,339kbps,50,0,0%,350,0,50,49,0,0,0,0,146ns,n/a,0,4.47ms,4.5ms,4.21ms,4ms,3.93ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.62,13.6,0.0,1.96
2025-06-05 18:08:40.999304,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,39usec,868.16,14Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,5,1.0,7,14Mbps,1273,127,9%,1.95M,69124,0.4849488,32.2,ovl,1,27,339kbps,50,0,0%,350,0,50,50,0,0,0,0,153ns,n/a,0,4.45ms,4.5ms,4.19ms,4.02ms,3.93ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.5,12.6,0.0,2.02
2025-06-05 18:08:41.999414,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,35usec,962.15,14Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,5,1.0,7,14Mbps,1271,129,9%,2.04M,69124,0.45093387,32.0,ovl,1,27,339kbps,50,0,0%,350,0,50,48,0,0,0,0,185ns,n/a,0,4.47ms,4.5ms,4.29ms,4.05ms,3.93ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.5,12.6,0.0,2.02
2025-06-05 18:08:42.999287,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,35.4,14Mbps,339kbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4601,1,5,1.0,7,14Mbps,1267,133,9%,2M,69124,0.37691897,31.4,ovl,1,27,339kbps,50,0,0%,350,0,50,49,0,0,0,0,373ns,n/a,0,4.46ms,4.5ms,4.27ms,4ms,3.93ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.75,14.7,0.0,2.02
2025-06-05 18:08:43.999429,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,38usec,197.2,15Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,5,1.0,7,15Mbps,1289,111,7%,1.97M,69094,0.52390385,31.4,ovl,1,27,339kbps,50,0,0%,350,0,50,50,0,0,0,0,382ns,n/a,0,4.48ms,4.5ms,4.27ms,4.03ms,3.94ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.75,14.7,0.0,2.02
2025-06-05 18:08:44.999259,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,36usec,264.10,15Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,5,1.0,8,15Mbps,1270,130,9%,1.94M,69094,0.4818889,31.3,ovl,1,27,339kbps,50,0,0%,350,0,50,50,0,0,0,0,373ns,n/a,0,4.49ms,4.5ms,4.35ms,4.02ms,3.93ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.62,13.6,0.0,2.02
2025-06-05 18:08:45.999254,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,404.15,16Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,6,1.0,8,16Mbps,1249,151,10%,1.9M,69054,0.23187608,32.0,ovl,1,27,339kbps,50,0,0%,350,0,50,50,0,0,0,0,178ns,n/a,0,4.47ms,4.5ms,4.21ms,4.03ms,3.94ms,-0.29600003,0,4601,-105.0,-10.5,18.0,6.0,1.5,12.6,0.0,2.02
