# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 15:37:12.155800,51,1400,600,0,0,49,2,1,0.117,0,0,1,13usec,39usec,985.15,4.9Mbps,868kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4603,1,2,1.0,2,4.9Mbps,1304,96,6%,88.6k,69122,0.9359861,22.6,-17.3,1,22,868kbps,70,0,0%,1253,0,49,0,0,0,0,0,189ns,n/a,-16,4.5ms,4.5ms,4.42ms,4.04ms,3.94ms,-2.6630073,2,4603,-126.0,-14.5,-1.5,6.0,767.0,6.28,0.0,121.0
2025-06-06 15:37:13.155771,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,37usec,75.16,5.2Mbps,344kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4603,1,2,1.0,3,5.2Mbps,1292,108,7%,110k,69125,,26.6,-15.6,1,27,345kbps,50,1,1%,373,0,49,0,0,0,0,0,200ns,n/a,-16,4.5ms,4.5ms,4.38ms,4.07ms,3.94ms,-2.7600074,2,4603,-125.0,-14.5,-1.5,6.0,640.0,5.24,0.0,150.0
2025-06-06 15:37:14.155711,51,1400,600,0,0,49,0,1,0.0783,0,0,1,12usec,57usec,208.16,5.1Mbps,318kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4603,1,2,1.0,3,5.1Mbps,1212,188,13%,150k,69076,0.55700165,26.5,-15.7,1,27,319kbps,47,0,0%,329,0,47,0,0,0,0,0,212ns,n/a,-16,4.49ms,4.5ms,4.37ms,4.01ms,3.93ms,-2.7600074,2,4603,-125.0,-14.5,-1.5,6.0,512.0,4.19,0.0,179.0
2025-06-06 15:37:15.155762,51,1378,593,0,10,49,0,0.993,0.0793,0,0,1,13usec,196usec,344.18,4.9Mbps,318kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4603,1,2,1.0,2,4.9Mbps,1278,82,6%,182k,67645,0.985004,26.4,-15.9,1,27,319kbps,47,0,0%,329,0,48,0,0,0,0,0,222ns,n/a,-17,4.47ms,4.5ms,4.34ms,4.02ms,3.93ms,-2.7600074,2,4603,-126.0,-15.0,-2.0,6.0,640.0,5.24,0.0,207.0
2025-06-06 15:37:16.155660,51,1400,600,0,0,49,0,0.993,0.0817,0,0,1,14usec,59usec,368.16,5.0Mbps,332kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4603,1,2,1.0,2,5.0Mbps,1259,134,9%,200k,68654,0.95501083,26.5,-15.7,1,27,332kbps,49,1,2%,343,0,49,1,3,1,0,0,231ns,n/a,-18,4.49ms,4.5ms,4.28ms,4.03ms,3.95ms,-2.7600074,2,4603,-126.0,-15.5,-2.5,6.0,640.0,5.24,0.0,234.0
2025-06-06 15:37:17.155711,51,1400,600,0,0,49,0,1,0.0917,0,0,1,13usec,42usec,549.15,4.8Mbps,335kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4603,1,2,1.0,2,4.8Mbps,1269,131,9%,228k,69104,0.91200984,26.7,-15.3,1,27,335kbps,48,7,12%,395,0,50,0,0,0,5,0,214ns,n/a,-16,4.5ms,4.5ms,4.38ms,4.03ms,3.94ms,-3.4530072,2,4603,-126.0,-15.0,-2.0,6.0,768.0,6.29,0.0,275.0
2025-06-06 15:37:18.155782,51,1400,600,0,0,49,0,1,0.08,0,0,1,13usec,64usec,553.5,5.6Mbps,325kbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4603,1,2,1.0,3,5.6Mbps,1277,123,8%,243k,69153,,26.5,-15.7,1,27,326kbps,48,0,0%,336,0,48,0,0,0,0,0,183ns,n/a,-14,4.48ms,4.5ms,4.4ms,4ms,3.93ms,-3.4530072,2,4603,-125.0,-14.5,-1.0,6.0,768.0,6.29,0.0,358.0
2025-06-06 15:37:19.155675,51,1400,600,0,0,49,0,1,0.0783,0,0,1,12usec,40usec,692.3,5.8Mbps,318kbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4603,1,2,1.0,3,5.8Mbps,1232,168,12%,336k,69153,0.54901856,26.3,-16.0,1,27,319kbps,47,0,0%,329,0,47,0,0,0,0,0,190ns,n/a,-14,4.48ms,4.5ms,4.38ms,4ms,3.93ms,-3.4530072,2,4603,-125.0,-14.5,-1.0,6.0,768.0,6.29,0.0,461.0
2025-06-06 15:37:20.155769,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,36usec,837.3,4.9Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4603,1,2,1.0,2,4.9Mbps,1276,124,8%,466k,69035,0.57702094,26.6,-15.5,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,203ns,n/a,-15,4.48ms,4.5ms,4.38ms,4.02ms,3.93ms,-3.4530072,2,4603,-125.0,-14.5,-1.5,6.0,896.0,7.34,0.0,606.0
2025-06-06 15:37:21.155685,51,1400,600,0,0,49,0,1,0.0817,0,0,1,12usec,36usec,885.16,6.1Mbps,332kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4603,1,3,1.0,3,6.1Mbps,1264,136,9%,599k,69093,0.48300594,27.7,-13.9,1,27,332kbps,49,0,0%,343,0,48,0,0,0,0,0,213ns,n/a,-14,4.49ms,4.5ms,4.3ms,4.02ms,3.93ms,-3.4530072,2,4603,-125.0,-14.5,-1.0,6.0,896.0,7.34,0.0,744.0
2025-06-06 15:37:22.155688,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,35usec,964.15,5.2Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4603,1,3,1.0,2,5.2Mbps,1273,127,9%,775k,69073,0.4749909,28.1,-13.5,1,27,339kbps,50,0,0%,350,74,49,0,0,0,0,0,220ns,n/a,-15,4.5ms,4.5ms,4.24ms,4.01ms,3.93ms,-3.4530072,2,4603,-125.0,-15.0,-1.5,,,,,
2025-06-06 15:37:23.155575,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,44usec,28.11,4.9Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4603,1,2,1.0,2,4.9Mbps,1333,67,4%,937k,69079,1.0639803,27.8,-14.0,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,231ns,n/a,-15,4.49ms,4.5ms,4.28ms,4.02ms,3.93ms,-3.4530072,2,4603,-126.0,-15.5,-2.5,,,,,
