# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=150,gain=60,cFreq=3406100000.0,PW=0.0002,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-05 12:47:05.014116,51,1400,600,1,0,0,0,0.01,0.0133,0,0,1,4usec,33usec,561.11,31kbps,54kbps,4.5ms,4.5ms,4.5ms,4.5ms,0x4601,551.7,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,11,1.0,13,32kbps,13,0,0%,3,112,0.0060000005,27.7,-1.7,1,25,55kbps,6,1,14%,112,2.01k,5,0,0,0,0,0,180ns,n/a,-6,4.5ms,4.5ms,4.43ms,4.5ms,4.05ms,,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-05 12:47:06.014055,51,1400,600,0,0,0,2,0.005,0.167,0,0,1,8usec,31usec,591.10,11kbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,23,11kbps,7,1,12%,0,14,,32.1,-2.8,1,27,1.6Mbps,100,0,0%,1689,2.01k,0,0,0,0,0,0,138ns,n/a,-3,4.5ms,4.5ms,4.47ms,4.17ms,4ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.45,45.7,0.0,430.0
2025-06-05 12:47:07.014144,51,1400,600,0,0,18,2,0.398,0.167,0,0,1,11usec,45usec,753.0,16Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,12,1.0,24,16Mbps,458,90,16%,188k,26543,,32.2,-2.7,1,27,1.6Mbps,100,0,0%,1692,2.01k,0,0,0,0,0,0,148ns,n/a,-3,4.49ms,4.5ms,4.47ms,4.11ms,3.97ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,702.0
2025-06-05 12:47:08.014199,51,1400,600,0,0,49,1,1,0.123,0,0,1,13usec,37usec,809.4,45Mbps,607kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,12,1.0,21,45Mbps,1379,21,1%,459k,69142,0.62899023,32.4,-0.4,1,27,607kbps,74,0,0%,627,0,19,0,0,0,0,0,161ns,n/a,0,4.46ms,4.5ms,4.23ms,4.02ms,3.95ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,977.0
2025-06-05 12:47:09.014017,51,1400,600,0,0,49,0,1,0.0967,0,0,1,13usec,42usec,911.2,48Mbps,406kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,23,48Mbps,1318,82,5%,703k,69080,1.0859807,31.7,-0.1,1,27,407kbps,58,0,0%,420,0,32,0,0,0,0,0,338ns,n/a,0,4.48ms,4.5ms,4.26ms,4.03ms,3.95ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1.06
2025-06-05 12:47:10.014223,51,1400,600,0,0,49,0,1,0.0933,0,0,1,13usec,40usec,22.6,46Mbps,384kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,23,46Mbps,1266,134,9%,809k,69028,1.0109898,31.5,-0.0,1,27,385kbps,56,0,0%,397,0,38,0,0,0,0,0,381ns,n/a,0,4.46ms,4.5ms,4.24ms,4.01ms,3.94ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.25,44.0,0.0,1.17
2025-06-05 12:47:11.014047,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,41usec,132.16,47Mbps,407kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,23,47Mbps,1282,118,8%,851k,69102,1.0960071,31.7,-0.0,1,27,407kbps,59,0,0%,420,276,34,0,0,0,0,0,357ns,n/a,0,4.48ms,4.5ms,4.27ms,4.03ms,3.95ms,-0.09800001,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,12.0,898.0
2025-06-05 12:47:12.014149,51,1397,598,0,6,48,0,0.991,0.1,0,0,1,14usec,113usec,199.13,39Mbps,343kbps,4.5ms,4.5ms,4.5ms,20ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,20ms,,,,4601,1,12,1.0,22,39Mbps,1134,246,17%,732k,68268,0.05100866,26.7,-4.8,1,25,344kbps,50,10,16%,565,384,31,31,14,3,9,0,225ns,n/a,0,4.47ms,4.5ms,4.28ms,5.12ms,3.97ms,-0.59200007,0,4601,-109.0,-15.5,6.5,6.0,5.38,45.1,0.0,993.0
2025-06-05 12:47:13.014140,51,1398,600,0,0,49,0,1,0.122,0,0,1,13usec,55usec,286.16,46Mbps,553kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,12,1.0,22,46Mbps,1336,62,4%,825k,69020,,32.3,-0.3,1,27,554kbps,72,1,1%,578,0,24,0,0,0,0,0,137ns,n/a,0,4.47ms,4.5ms,4.28ms,4.03ms,3.94ms,-0.6910001,0,4601,-104.0,-10.5,18.5,6.0,3.75,31.5,0.0,1.04
2025-06-05 12:47:14.014072,51,1400,600,0,0,49,0,1,0.09,0,0,1,13usec,44usec,360.6,39Mbps,366kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,11,1.0,20,39Mbps,1247,153,10%,925k,68849,0.45398176,29.9,ovl,1,27,366kbps,54,0,0%,378,0,46,0,0,0,0,0,143ns,n/a,0,4.49ms,4.5ms,4.33ms,4.02ms,3.93ms,-0.6910001,0,4601,-104.0,-11.0,16.5,6.0,3.62,30.4,0.0,1.09
2025-06-05 12:47:15.014154,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,53usec,472.0,31Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,16,31Mbps,1300,100,7%,1.11M,68750,0.7039666,29.2,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,151ns,n/a,0,4.48ms,4.5ms,4.37ms,4.05ms,3.93ms,-0.6910001,0,4601,-105.0,-11.5,15.5,6.0,3.62,30.4,0.0,1.13
2025-06-05 12:47:16.014029,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,48usec,560.6,31Mbps,339kbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4601,1,9,1.0,16,31Mbps,1301,99,7%,1.06M,68820,0.96395147,30.9,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,159ns,n/a,0,4.47ms,4.5ms,4.32ms,4ms,3.93ms,-0.6910001,0,4601,-105.0,-11.5,15.5,6.0,3.75,31.5,0.0,1.16
2025-06-05 12:47:17.014068,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,726.6,33Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,17,33Mbps,1300,100,7%,1.09M,68708,1.2139997,29.0,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,307ns,n/a,0,4.49ms,4.5ms,4.35ms,4.01ms,3.92ms,-0.6910001,0,4601,-105.0,-11.5,15.5,6.0,4.0,33.6,0.0,1.17
2025-06-05 12:47:18.014157,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,38usec,760.6,34Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,17,34Mbps,1300,100,7%,1.19M,68691,1.4640591,28.8,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,379ns,n/a,0,4.49ms,4.5ms,4.45ms,4.05ms,3.92ms,-0.6910001,0,4601,-104.0,-11.0,16.0,6.0,4.62,38.8,0.0,1.18
2025-06-05 12:47:19.014120,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,926.6,37Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,10,1.0,19,37Mbps,1279,121,8%,1.09M,68785,1.5141187,30.2,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,387ns,n/a,0,4.48ms,4.5ms,4.35ms,4.07ms,3.93ms,-0.6910001,0,4601,-105.0,-11.5,15.5,6.0,4.5,37.7,0.0,1.18
2025-06-05 12:47:20.014128,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,44usec,1020.6,41Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,11,1.0,21,41Mbps,1260,140,10%,1.19M,68750,1.3651785,29.3,ovl,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,245ns,n/a,0,4.5ms,4.5ms,4.36ms,4.02ms,3.93ms,-0.6910001,0,4601,-105.0,-11.5,14.5,6.0,4.5,37.8,0.0,1.18
2025-06-05 12:47:21.014132,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,41usec,74.6,40Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,11,1.0,21,40Mbps,1252,148,10%,1.09M,68729,1.1372384,28.6,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,159ns,n/a,0,4.46ms,4.5ms,4.38ms,4.04ms,3.92ms,-0.6910001,0,4601,-105.0,-11.5,14.5,6.0,4.62,38.8,0.0,1.19
2025-06-05 12:47:22.014150,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,41usec,199.16,40Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,11,1.0,21,40Mbps,1264,136,9%,1.09M,68684,1.0292982,31.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,142ns,n/a,0,4.48ms,4.5ms,4.33ms,4.02ms,3.93ms,-0.6910001,0,4601,-105.0,-12.0,14.0,6.0,4.62,38.8,0.0,1.19
2025-06-05 12:47:23.013938,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,39usec,302.6,41Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,11,1.0,21,41Mbps,1281,119,8%,1.2M,68743,1.0903578,30.2,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,149ns,n/a,0,4.49ms,4.5ms,4.34ms,4.05ms,3.92ms,-0.6910001,0,4601,-105.0,-11.5,14.0,6.0,4.62,38.8,0.0,1.2
2025-06-05 12:47:24.014059,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,37usec,413.3,40Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,11,1.0,21,40Mbps,1265,135,9%,1.11M,68750,0.99240404,28.5,ovl,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,157ns,n/a,0,4.49ms,4.5ms,4.38ms,4.03ms,3.92ms,-0.6910001,0,4601,-105.0,-11.5,14.0,6.0,4.62,38.8,0.0,1.23
