# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=500,gain=40,cFreq=3409100000.0,PW=0.0001,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,max_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,max_pucch_harq_delay,total_dl_brate,total_ul_brate,max_ce_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_max_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_max_pucch_harq_delay,ue_total_dl_brate,ue_total_ul_brate,ue_max_ce_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 04:36:12.941257,51,1400,600,0,0,49,1,1,0.117,0,0,1,13usec,38usec,188.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,47Mbps,658kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,12,1.0,22,47Mbps,1353,47,3%,464k,69122,0.8419872,32.2,-0.9,1,27,659kbps,70,0,0%,681,535,26,0,0,0,0,0,148ns,n/a,-1,4.49ms,4.5ms,4.31ms,4.5ms,4.03ms,4.5ms,3.94ms,4ms,,,,0,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,935.0
2025-06-06 04:36:13.941249,51,1400,600,0,0,49,0,1,0.108,0,0,1,13usec,35usec,313.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,47Mbps,445kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,47Mbps,1285,115,8%,573k,69042,0.95499074,32.0,-0.0,1,27,446kbps,65,0,0%,460,0,32,2,0,0,0,0,155ns,n/a,-1,4.45ms,4.5ms,4.21ms,4.5ms,4.02ms,4.5ms,3.94ms,4.5ms,,,,0,0,4601,-104.0,-10.5,18.0,6.0,5.25,44.0,0.0,982.0
2025-06-06 04:36:14.941111,51,1400,600,0,0,49,0,1,0.0917,0,0,1,13usec,37usec,468.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,47Mbps,388kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,47Mbps,1278,122,8%,644k,69121,1.021,32.0,-0.1,1,27,388kbps,55,0,0%,400,0,37,0,0,0,0,0,162ns,n/a,-1,4.45ms,4.5ms,4.24ms,4.5ms,4.03ms,4.5ms,3.94ms,4ms,,,,0,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,1.09
2025-06-06 04:36:15.941293,51,1400,600,0,0,49,0,1,0.1,0,0,1,13usec,33usec,556.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,46Mbps,412kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,46Mbps,1266,134,9%,743k,69143,0.9660177,31.3,-0.0,1,27,412kbps,60,0,0%,425,0,37,0,0,0,0,0,369ns,n/a,-1,4.49ms,4.5ms,4.26ms,4.5ms,4.01ms,4.5ms,3.94ms,4.5ms,,,,0,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,1.29
2025-06-06 04:36:16.941167,51,1400,600,0,0,49,0,1,0.1,0,0,1,14usec,279usec,626.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,45Mbps,409kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,12,1.0,23,45Mbps,1273,127,9%,994k,69101,0.96102494,30.3,-1.1,1,27,409kbps,59,1,1%,429,20,33,6,1,0,1,0,384ns,n/a,-1,4.46ms,4.5ms,4.29ms,4.5ms,4.03ms,4.5ms,3.94ms,4.5ms,,,,-0.099000014,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,1.39
2025-06-06 04:36:17.941265,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,56usec,680.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,46Mbps,395kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,12,1.0,23,46Mbps,1286,114,8%,1.12M,69101,1.0980381,31.1,-0.1,1,27,395kbps,58,1,1%,415,1.04k,35,0,0,0,0,0,329ns,n/a,-1,4.47ms,4.5ms,4.35ms,4.5ms,4.01ms,4.5ms,3.95ms,4ms,,,,-0.19800003,0,4601,-105.0,-11.0,17.5,6.0,5.38,45.1,0.0,1.41
2025-06-06 04:36:18.941269,51,1400,600,0,0,49,0,1,0.1,0,0,1,13usec,48usec,818.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,46Mbps,416kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,46Mbps,1261,139,9%,1.26M,69080,0.97505134,32.1,-0.1,1,27,417kbps,60,0,0%,430,0,36,0,0,0,0,0,163ns,n/a,-1,4.47ms,4.5ms,4.26ms,4.5ms,4.03ms,4.5ms,3.95ms,4ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,1.56
2025-06-06 04:36:19.941215,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,44usec,925.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,47Mbps,416kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,47Mbps,1284,116,8%,1.29M,69059,1.0860634,32.2,-0.1,1,27,416kbps,59,0,0%,429,384,37,0,0,0,0,0,149ns,n/a,-1,4.46ms,4.5ms,4.25ms,4.5ms,4.01ms,4.5ms,3.94ms,4.5ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,1.64
2025-06-06 04:36:20.941204,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,52usec,46.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,46Mbps,407kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,46Mbps,1258,142,10%,1.28M,69080,,32.1,-0.0,1,27,407kbps,59,0,0%,420,0,36,0,0,0,0,0,147ns,n/a,-1,4.48ms,4.5ms,4.21ms,4.5ms,4.02ms,4.5ms,3.95ms,4.5ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,1.79
2025-06-06 04:36:21.941213,51,1400,600,0,0,49,0,1,0.0983,0,0,1,13usec,39usec,136.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,47Mbps,402kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,47Mbps,1281,119,8%,1.37M,69090,1.0590916,32.1,-0.1,1,27,402kbps,58,0,0%,422,10,36,0,0,0,0,0,153ns,n/a,-1,4.48ms,4.5ms,4.22ms,4.5ms,4.03ms,4.5ms,3.94ms,4ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.0,6.0,3.62,45.4,0.0,1.83
2025-06-06 04:36:22.941221,51,1400,600,0,0,49,0,1,0.102,0,0,1,13usec,39usec,153.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,47Mbps,442kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,12,1.0,23,47Mbps,1289,111,7%,1.45M,69101,1.2461109,32.1,-0.1,1,27,442kbps,62,0,0%,449,535,32,0,0,0,0,0,160ns,n/a,-1,4.44ms,4.5ms,4.23ms,4.5ms,4.04ms,4.5ms,3.94ms,4ms,,,,-0.19800003,0,4601,-104.0,-10.5,18.0,,,,,
2025-06-06 04:36:23.941206,51,1400,600,0,0,36,0,0.738,0.0767,0,0,1,11usec,37usec,302.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,34Mbps,306kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,34Mbps,923,119,11%,0,50689,1.0091166,31.8,ovl,1,27,306kbps,46,0,0%,316,0,27,0,0,0,0,0,267ns,n/a,0,4.46ms,4.5ms,4.22ms,4.5ms,4.05ms,4.5ms,3.95ms,4ms,,,,-0.19800003,0,4601,-104.0,-10.5,17.5,,,,,
2025-06-06 04:36:24.941147,51,1400,600,0,0,0,0,0.00286,0.00333,0,0,1,8usec,31usec,419.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,4.5ms,2.0kbps,9.0kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,10,1.0,21,2.9kbps,2,2,50%,0,8,,31.7,ovl,1,27,9.7kbps,2,0,0%,10,0,2,0,0,0,0,0,376ns,n/a,0,4.5ms,4.5ms,4.5ms,4.5ms,n/a,n/a,4.08ms,4.5ms,,,,-0.19800003,0,4601,-109.0,-11.0,13.5,,,,,
2025-06-06 04:36:25.941165,51,1400,600,0,0,0,0,0.00214,0.00667,0,0,1,8usec,61usec,475.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,4.5ms,2.0kbps,19kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,8,1.0,14,2.8kbps,3,0,0%,0,6,0.9971168,30.7,ovl,1,27,19kbps,4,0,0%,20,0,4,0,0,0,0,0,382ns,n/a,0,4.5ms,4.5ms,4.5ms,4.5ms,n/a,n/a,4.08ms,4.5ms,,,,-0.19800003,0,4601,-110.0,-11.0,13.0,,,,,
