# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=450,gain=60,cFreq=3410100000.0,PW=0.00045000000000000004,T=20,bw=1000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"warning","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-03 09:43:30.590161,51,1400,600,0,0,0,2,0.00714,0.167,0,0,1,8usec,38usec,400.3,12kbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,23,13kbps,8,2,20%,0,20,,31.2,-1.0,1,27,1.6Mbps,98,2,2%,1719,2.01k,0,0,0,0,0,0,387ns,n/a,-2,4.5ms,4.5ms,4.49ms,4.29ms,4ms,-0.39500007,0,4601,-105.0,-10.5,18.0,6.0,5.38,45.1,0.0,842.0
2025-06-03 09:43:31.590125,51,1400,600,0,0,26,2,0.561,0.162,0,0,1,11usec,35usec,530.3,23Mbps,1.4Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,11,1.0,20,23Mbps,758,18,2%,372k,37659,0.50599694,32.6,-0.8,1,27,1.4Mbps,97,0,0%,1490,384,3,0,0,0,0,0,161ns,n/a,1,4.48ms,4.5ms,4.42ms,4.09ms,3.96ms,-0.39500007,0,4601,-105.0,-11.0,18.0,6.0,5.38,45.1,0.0,1.07
2025-06-03 09:43:32.590137,51,1400,600,0,0,49,0,1,0.107,0,0,1,13usec,36usec,614.15,43Mbps,431kbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4601,1,12,1.0,22,43Mbps,1277,123,8%,649k,69063,0.57398176,33.1,ovl,1,27,431kbps,63,0,0%,452,535,29,1,0,0,0,0,142ns,n/a,1,4.44ms,4.5ms,4.19ms,4ms,3.95ms,-0.39500007,0,4601,-105.0,-10.5,19.0,6.0,5.38,45.1,0.0,1.31
2025-06-03 09:43:33.590206,51,1400,600,0,0,49,0,1,0.108,0,0,1,13usec,36usec,709.15,43Mbps,453kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,12,1.0,22,43Mbps,1256,144,10%,931k,69101,,33.3,ovl,1,27,454kbps,66,0,0%,461,0,29,0,0,0,0,0,150ns,n/a,1,4.45ms,4.5ms,4.23ms,4.03ms,3.94ms,-0.39500007,0,4601,-105.0,-11.0,18.0,6.0,4.25,35.7,0.0,1.52
2025-06-03 09:43:34.590028,51,1400,600,0,0,49,0,1,0.108,0,0,1,13usec,38usec,842.11,43Mbps,456kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,12,1.0,22,43Mbps,1288,112,8%,1.14M,69072,,33.1,ovl,1,27,457kbps,65,0,0%,471,142,27,0,0,0,0,0,158ns,n/a,1,4.45ms,4.5ms,4.25ms,4.02ms,3.95ms,-0.39500007,0,4601,-105.0,-11.0,18.0,6.0,4.38,36.7,0.0,1.74
2025-06-03 09:43:35.590145,51,1400,600,0,0,49,0,1,0.103,0,0,1,13usec,48usec,911.13,43Mbps,424kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,12,1.0,22,43Mbps,1272,128,9%,1.47M,69094,0.5849363,32.9,ovl,1,27,425kbps,61,0,0%,445,384,26,0,0,0,0,0,187ns,n/a,1,4.43ms,4.5ms,4.27ms,4.01ms,3.95ms,-0.39500007,0,4601,-105.0,-11.0,18.0,6.0,4.62,38.8,0.0,1.98
2025-06-03 09:43:36.590197,51,1399,600,0,76,48,1,0.991,0.107,0,0,1,14usec,230usec,1010.4,34Mbps,381kbps,4.5ms,4.5ms,4.5ms,20ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,20ms,,,,4601,1,12,1.0,21,34Mbps,1098,207,15%,1.66M,68243,-0.20707612,25.9,-5.2,1,25,381kbps,54,11,16%,604,1.04k,26,24,14,2,6,0,325ns,n/a,1,4.45ms,4.5ms,4.35ms,5.35ms,3.95ms,-0.9880003,0,4601,-105.0,-11.0,18.0,6.0,2.5,21.0,0.0,2.11
2025-06-03 09:43:37.590053,51,1400,600,0,100,49,0,1,0.132,0,0,1,14usec,55usec,124.3,41Mbps,575kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,n/a,n/a,21,41Mbps,1298,2,0%,1.84M,69184,0.9229156,31.7,ovl,1,27,576kbps,79,0,0%,594,745,15,0,0,0,0,0,381ns,n/a,1,4.49ms,4.5ms,4.36ms,4.03ms,3.96ms,-0.9880003,0,4601,-105.0,-11.0,18.0,6.0,2.38,19.9,0.0,2.19
2025-06-03 09:43:38.590094,51,1400,600,0,100,49,0,1,0.0867,0,0,1,13usec,40usec,232.11,31Mbps,352kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,21,31Mbps,949,351,27%,2.11M,69011,-0.33508605,32.5,ovl,1,27,353kbps,52,0,0%,364,0,45,0,0,0,0,0,319ns,n/a,0,4.43ms,4.5ms,4.2ms,4.03ms,3.95ms,-0.9880003,0,4601,-105.0,-11.0,18.0,6.0,2.38,19.9,0.0,2.19
2025-06-03 09:43:39.590089,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,40usec,320.1,23Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,n/a,n/a,18,23Mbps,855,445,34%,1.89M,69184,-2.0780644,33.0,ovl,1,27,339kbps,50,0,0%,350,0,50,1,1,0,0,0,169ns,n/a,1,4.47ms,4.5ms,4.29ms,4.03ms,3.95ms,-0.9880003,0,4601,-105.0,-11.0,18.0,6.0,2.38,19.9,0.0,2.19
2025-06-03 09:43:40.590063,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,45usec,436.3,22Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,15,22Mbps,981,319,24%,1.99M,69104,-2.8731377,33.2,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,142ns,n/a,0,4.47ms,4.5ms,4.27ms,4.04ms,3.94ms,-0.9880003,0,4601,-105.0,-11.0,18.0,6.0,2.38,19.9,0.0,2.19
2025-06-03 09:43:41.590070,51,1400,600,0,100,49,0,1,0.085,0,0,1,13usec,34usec,474.6,21Mbps,345kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,14,21Mbps,1047,253,19%,1.99M,69086,-3.1652124,33.1,ovl,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,149ns,n/a,0,4.45ms,4.5ms,4.21ms,4.01ms,3.95ms,-0.9880003,0,4601,-105.0,-11.0,18.0,6.0,2.25,18.9,0.0,2.19
2025-06-03 09:43:42.590053,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,44usec,601.15,21Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,14,21Mbps,1049,251,19%,1.91M,69184,-3.3542867,33.0,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,157ns,n/a,1,4.48ms,4.5ms,4.26ms,4.06ms,3.95ms,-0.9880003,0,4601,-105.0,-11.0,18.0,6.0,2.38,19.9,0.0,2.19
2025-06-03 09:43:43.590034,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,41usec,747.3,21Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,13,21Mbps,1077,223,17%,1.94M,69184,-3.6443644,32.9,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,230ns,n/a,1,4.45ms,4.5ms,4.17ms,4.01ms,3.94ms,-0.9880003,0,4601,-105.0,-11.0,18.0,6.0,2.38,19.9,0.0,2.19
2025-06-03 09:43:44.589917,51,1400,600,0,100,49,0,1,0.085,0,0,1,13usec,38usec,804.16,21Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,13,21Mbps,1105,195,15%,1.96M,69132,-4,30.9,-1.1,1,27,339kbps,50,1,1%,357,0,49,0,0,0,0,0,373ns,n/a,1,4.49ms,4.5ms,4.25ms,4.03ms,3.95ms,-1.0870003,0,4601,-106.0,-11.0,18.0,6.0,2.25,18.9,0.0,2.19
2025-06-03 09:43:45.590015,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,35usec,910.11,20Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,13,20Mbps,1094,206,15%,1.88M,69114,-3.9930012,31.9,ovl,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,383ns,n/a,1,4.47ms,4.5ms,4.26ms,4.02ms,3.94ms,-1.0870003,0,4601,-105.0,-11.0,18.0,6.0,2.38,19.9,0.0,2.19
2025-06-03 09:43:46.589982,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,41usec,1009.5,21Mbps,339kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,n/a,n/a,13,21Mbps,1095,205,15%,1.92M,69184,-4,32.4,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,318ns,n/a,1,4.48ms,4.5ms,4.33ms,4.01ms,3.94ms,-1.0870003,0,4601,-105.0,-11.0,18.0,6.0,2.0,16.8,0.0,2.19
2025-06-03 09:43:47.589929,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,38usec,52.6,21Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,13,21Mbps,1097,203,15%,1.96M,69184,-4,32.9,ovl,1,27,339kbps,50,0,0%,350,0,48,0,0,0,0,0,157ns,n/a,1,4.43ms,4.5ms,4.24ms,4.05ms,3.95ms,-1.0870003,0,4601,-105.0,-11.0,18.0,6.0,2.12,17.8,0.0,2.19
2025-06-03 09:43:48.589925,51,1400,600,0,100,49,0,1,0.0817,0,0,1,13usec,35usec,210.13,19Mbps,332kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,13,19Mbps,1030,270,20%,1.92M,69083,-4,33.1,ovl,1,27,332kbps,49,0,0%,343,0,47,1,0,0,0,0,143ns,n/a,1,4.43ms,4.5ms,4.28ms,4.02ms,3.94ms,-1.0870003,0,4601,-105.0,-11.0,18.0,6.0,2.12,17.8,0.0,2.19
2025-06-03 09:43:49.589862,51,1400,600,0,100,49,0,1,0.0833,0,0,1,13usec,42usec,325.3,18Mbps,339kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,n/a,n/a,13,18Mbps,985,315,24%,2.02M,69163,-3.985001,33.1,ovl,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,151ns,n/a,1,4.45ms,4.5ms,4.21ms,4.02ms,3.94ms,-1.0870003,0,4601,-105.0,-11.0,18.0,6.0,2.25,18.9,0.0,2.19
